day,hour,alive,uninfected,infected,recovered,deaths,quarantined,max_infected,variance_infected,mean_infected,run_no,avg_susceptibility,avg_recovery_time,initial_population,initial_infected,average_death_rate,average_recovery_rate,quarantine_delay,mass_testing_intensity,social_distancing_intensity,lockdown_intensity
22,528,4997.0,4995.0,1.0,1.0,3.0,5.0,1.0,0.0,1.0,245.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,100.0,70.0,0.0
23,552,4997.0,4995.0,1.0,1.0,3.0,5.0,1.0,0.0,1.0,245.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,100.0,70.0,0.0
24,576,4997.0,4995.0,1.0,1.0,3.0,5.0,1.0,0.0,1.0,245.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,100.0,70.0,0.0
25,600,4997.0,4995.0,1.0,1.0,3.0,5.0,1.0,0.0,1.0,245.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,100.0,70.0,0.0
26,624,,,,,,,,,,245.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,100.0,70.0,0.0
27,648,,,,,,,,,,245.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,100.0,70.0,0.0
28,672,,,,,,,,,,245.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,100.0,70.0,0.0
29,696,,,,,,,,,,245.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,100.0,70.0,0.0
30,720,,,,,,,,,,245.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,100.0,70.0,0.0
31,744,,,,,,,,,,245.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,100.0,70.0,0.0
32,768,,,,,,,,,,245.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,100.0,70.0,0.0
33,792,,,,,,,,,,245.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,100.0,70.0,0.0
34,816,,,,,,,,,,245.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,100.0,70.0,0.0
35,840,,,,,,,,,,245.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,100.0,70.0,0.0
36,864,,,,,,,,,,245.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,100.0,70.0,0.0
37,888,,,,,,,,,,245.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,100.0,70.0,0.0
38,912,,,,,,,,,,245.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,100.0,70.0,0.0
39,936,,,,,,,,,,245.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,100.0,70.0,0.0
40,960,,,,,,,,,,245.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,100.0,70.0,0.0
41,984,,,,,,,,,,245.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,100.0,70.0,0.0
42,1008,,,,,,,,,,245.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,100.0,70.0,0.0
43,1032,,,,,,,,,,245.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,100.0,70.0,0.0
44,1056,,,,,,,,,,245.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,100.0,70.0,0.0
45,1080,,,,,,,,,,245.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,100.0,70.0,0.0
46,1104,,,,,,,,,,245.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,100.0,70.0,0.0
47,1128,,,,,,,,,,245.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,100.0,70.0,0.0
48,1152,,,,,,,,,,245.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,100.0,70.0,0.0
49,1176,,,,,,,,,,245.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,100.0,70.0,0.0
50,1200,,,,,,,,,,245.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,100.0,70.0,0.0
51,1224,,,,,,,,,,245.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,100.0,70.0,0.0
52,1248,,,,,,,,,,245.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,100.0,70.0,0.0
53,1272,,,,,,,,,,245.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,100.0,70.0,0.0
54,1296,,,,,,,,,,245.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,100.0,70.0,0.0
55,1320,,,,,,,,,,245.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,100.0,70.0,0.0
56,1344,,,,,,,,,,245.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,100.0,70.0,0.0
57,1368,,,,,,,,,,245.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,100.0,70.0,0.0
58,1392,,,,,,,,,,245.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,100.0,70.0,0.0
59,1416,,,,,,,,,,245.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,100.0,70.0,0.0
60,1440,,,,,,,,,,245.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,100.0,70.0,0.0
61,1464,,,,,,,,,,245.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,100.0,70.0,0.0
62,1488,,,,,,,,,,245.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,100.0,70.0,0.0
63,1512,,,,,,,,,,245.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,100.0,70.0,0.0
64,1536,,,,,,,,,,245.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,100.0,70.0,0.0
65,1560,,,,,,,,,,245.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,100.0,70.0,0.0
0,0,5000.0,4999.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,246.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,100.0,70.0,80.0
1,24,5000.0,4995.0,5.0,0.0,0.0,0.0,2.0,0.577350269,1.333333333,246.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,100.0,70.0,80.0
2,48,4998.0,4994.0,4.0,0.0,2.0,1.0,2.0,0.577350269,1.6666666669999999,246.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,100.0,70.0,80.0
3,72,4998.0,4994.0,4.0,0.0,2.0,3.0,2.0,0.577350269,1.6666666669999999,246.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,100.0,70.0,80.0
4,96,4998.0,4994.0,4.0,0.0,2.0,4.0,2.0,0.577350269,1.6666666669999999,246.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,100.0,70.0,80.0
5,120,4998.0,4994.0,4.0,0.0,2.0,4.0,2.0,0.577350269,1.6666666669999999,246.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,100.0,70.0,80.0
6,144,4998.0,4994.0,4.0,0.0,2.0,4.0,2.0,0.577350269,1.6666666669999999,246.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,100.0,70.0,80.0
7,168,4998.0,4994.0,4.0,0.0,2.0,4.0,2.0,0.577350269,1.6666666669999999,246.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,100.0,70.0,80.0
8,192,4998.0,4994.0,4.0,0.0,2.0,4.0,2.0,0.577350269,1.6666666669999999,246.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,100.0,70.0,80.0
9,216,4998.0,4994.0,3.0,1.0,2.0,4.0,2.0,0.577350269,1.6666666669999999,246.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,100.0,70.0,80.0
10,240,4998.0,4994.0,3.0,1.0,2.0,4.0,2.0,0.577350269,1.6666666669999999,246.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,100.0,70.0,80.0
11,264,4998.0,4994.0,3.0,1.0,2.0,4.0,2.0,0.577350269,1.6666666669999999,246.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,100.0,70.0,80.0
12,288,4998.0,4994.0,3.0,1.0,2.0,4.0,2.0,0.577350269,1.6666666669999999,246.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,100.0,70.0,80.0
13,312,4998.0,4994.0,3.0,1.0,2.0,4.0,2.0,0.577350269,1.6666666669999999,246.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,100.0,70.0,80.0
14,336,4998.0,4994.0,3.0,1.0,2.0,4.0,2.0,0.577350269,1.6666666669999999,246.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,100.0,70.0,80.0
15,360,4998.0,4994.0,3.0,1.0,2.0,4.0,2.0,0.577350269,1.6666666669999999,246.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,100.0,70.0,80.0
16,384,4998.0,4994.0,3.0,1.0,2.0,4.0,2.0,0.577350269,1.6666666669999999,246.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,100.0,70.0,80.0
17,408,4997.0,4994.0,2.0,1.0,3.0,4.0,2.0,0.7071067809999999,1.5,246.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,100.0,70.0,80.0
18,432,4997.0,4994.0,2.0,1.0,3.0,4.0,2.0,0.7071067809999999,1.5,246.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,100.0,70.0,80.0
19,456,4997.0,4994.0,2.0,1.0,3.0,4.0,2.0,0.7071067809999999,1.5,246.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,100.0,70.0,80.0
20,480,4997.0,4994.0,2.0,1.0,3.0,4.0,2.0,0.7071067809999999,1.5,246.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,100.0,70.0,80.0
21,504,4997.0,4994.0,1.0,2.0,3.0,4.0,2.0,0.7071067809999999,1.5,246.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,100.0,70.0,80.0
22,528,4997.0,4994.0,1.0,2.0,3.0,4.0,2.0,0.7071067809999999,1.5,246.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,100.0,70.0,80.0
23,552,4997.0,4994.0,1.0,2.0,3.0,4.0,2.0,0.7071067809999999,1.5,246.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,100.0,70.0,80.0
24,576,4997.0,4994.0,1.0,2.0,3.0,4.0,2.0,0.7071067809999999,1.5,246.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,100.0,70.0,80.0
25,600,4997.0,4994.0,1.0,2.0,3.0,4.0,2.0,0.7071067809999999,1.5,246.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,100.0,70.0,80.0
26,624,4997.0,4994.0,1.0,2.0,3.0,4.0,2.0,0.7071067809999999,1.5,246.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,100.0,70.0,80.0
27,648,,,,,,,,,,246.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,100.0,70.0,80.0
28,672,,,,,,,,,,246.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,100.0,70.0,80.0
29,696,,,,,,,,,,246.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,100.0,70.0,80.0
30,720,,,,,,,,,,246.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,100.0,70.0,80.0
31,744,,,,,,,,,,246.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,100.0,70.0,80.0
32,768,,,,,,,,,,246.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,100.0,70.0,80.0
33,792,,,,,,,,,,246.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,100.0,70.0,80.0
34,816,,,,,,,,,,246.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,100.0,70.0,80.0
35,840,,,,,,,,,,246.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,100.0,70.0,80.0
36,864,,,,,,,,,,246.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,100.0,70.0,80.0
37,888,,,,,,,,,,246.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,100.0,70.0,80.0
38,912,,,,,,,,,,246.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,100.0,70.0,80.0
39,936,,,,,,,,,,246.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,100.0,70.0,80.0
40,960,,,,,,,,,,246.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,100.0,70.0,80.0
41,984,,,,,,,,,,246.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,100.0,70.0,80.0
42,1008,,,,,,,,,,246.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,100.0,70.0,80.0
43,1032,,,,,,,,,,246.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,100.0,70.0,80.0
44,1056,,,,,,,,,,246.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,100.0,70.0,80.0
45,1080,,,,,,,,,,246.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,100.0,70.0,80.0
46,1104,,,,,,,,,,246.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,100.0,70.0,80.0
47,1128,,,,,,,,,,246.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,100.0,70.0,80.0
48,1152,,,,,,,,,,246.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,100.0,70.0,80.0
49,1176,,,,,,,,,,246.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,100.0,70.0,80.0
50,1200,,,,,,,,,,246.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,100.0,70.0,80.0
51,1224,,,,,,,,,,246.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,100.0,70.0,80.0
52,1248,,,,,,,,,,246.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,100.0,70.0,80.0
53,1272,,,,,,,,,,246.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,100.0,70.0,80.0
54,1296,,,,,,,,,,246.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,100.0,70.0,80.0
55,1320,,,,,,,,,,246.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,100.0,70.0,80.0
56,1344,,,,,,,,,,246.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,100.0,70.0,80.0
57,1368,,,,,,,,,,246.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,100.0,70.0,80.0
58,1392,,,,,,,,,,246.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,100.0,70.0,80.0
59,1416,,,,,,,,,,246.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,100.0,70.0,80.0
60,1440,,,,,,,,,,246.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,100.0,70.0,80.0
61,1464,,,,,,,,,,246.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,100.0,70.0,80.0
62,1488,,,,,,,,,,246.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,100.0,70.0,80.0
63,1512,,,,,,,,,,246.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,100.0,70.0,80.0
64,1536,,,,,,,,,,246.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,100.0,70.0,80.0
65,1560,,,,,,,,,,246.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,100.0,70.0,80.0
0,0,5000.0,4999.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,247.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,100.0,70.0,90.0
1,24,5000.0,4995.0,5.0,0.0,0.0,0.0,2.0,0.577350269,1.333333333,247.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,100.0,70.0,90.0
2,48,5000.0,4991.0,9.0,0.0,0.0,1.0,3.0,0.8164965809999999,1.333333333,247.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,100.0,70.0,90.0
3,72,4997.0,4988.0,9.0,0.0,3.0,5.0,3.0,0.8164965809999999,1.6666666669999999,247.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,100.0,70.0,90.0
4,96,4996.0,4986.0,10.0,0.0,4.0,9.0,3.0,0.786795792,1.571428571,247.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,100.0,70.0,90.0
5,120,4995.0,4986.0,9.0,0.0,5.0,11.0,3.0,0.786795792,1.571428571,247.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,100.0,70.0,90.0
6,144,4995.0,4986.0,9.0,0.0,5.0,12.0,3.0,0.786795792,1.571428571,247.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,100.0,70.0,90.0
7,168,4994.0,4986.0,8.0,0.0,6.0,12.0,3.0,0.8366600270000001,1.5,247.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,100.0,70.0,90.0
8,192,4994.0,4986.0,8.0,0.0,6.0,12.0,3.0,0.8366600270000001,1.5,247.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,100.0,70.0,90.0
9,216,4994.0,4986.0,8.0,0.0,6.0,12.0,3.0,0.8366600270000001,1.5,247.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,100.0,70.0,90.0
10,240,4994.0,4986.0,8.0,0.0,6.0,12.0,3.0,0.8366600270000001,1.5,247.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,100.0,70.0,90.0
11,264,4994.0,4986.0,8.0,0.0,6.0,12.0,3.0,0.8366600270000001,1.5,247.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,100.0,70.0,90.0
12,288,4993.0,4986.0,7.0,0.0,7.0,12.0,3.0,0.8944271909999999,1.6,247.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,100.0,70.0,90.0
13,312,4993.0,4986.0,7.0,0.0,7.0,12.0,3.0,0.8944271909999999,1.6,247.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,100.0,70.0,90.0
14,336,4993.0,4986.0,6.0,1.0,7.0,12.0,3.0,0.8944271909999999,1.6,247.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,100.0,70.0,90.0
15,360,4993.0,4986.0,6.0,1.0,7.0,12.0,3.0,0.8944271909999999,1.6,247.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,100.0,70.0,90.0
16,384,4991.0,4986.0,4.0,1.0,9.0,12.0,3.0,1.0,1.5,247.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,100.0,70.0,90.0
17,408,4991.0,4986.0,4.0,1.0,9.0,12.0,3.0,1.0,1.5,247.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,100.0,70.0,90.0
18,432,4991.0,4986.0,4.0,1.0,9.0,12.0,3.0,1.0,1.5,247.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,100.0,70.0,90.0
19,456,4991.0,4986.0,4.0,1.0,9.0,12.0,3.0,1.0,1.5,247.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,100.0,70.0,90.0
20,480,4989.0,4986.0,2.0,1.0,11.0,12.0,1.0,0.0,1.0,247.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,100.0,70.0,90.0
21,504,4989.0,4986.0,1.0,2.0,11.0,12.0,1.0,0.0,1.0,247.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,100.0,70.0,90.0
22,528,4989.0,4986.0,1.0,2.0,11.0,12.0,1.0,0.0,1.0,247.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,100.0,70.0,90.0
23,552,,,,,,,,,,247.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,100.0,70.0,90.0
24,576,,,,,,,,,,247.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,100.0,70.0,90.0
25,600,,,,,,,,,,247.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,100.0,70.0,90.0
26,624,,,,,,,,,,247.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,100.0,70.0,90.0
27,648,,,,,,,,,,247.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,100.0,70.0,90.0
28,672,,,,,,,,,,247.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,100.0,70.0,90.0
29,696,,,,,,,,,,247.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,100.0,70.0,90.0
30,720,,,,,,,,,,247.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,100.0,70.0,90.0
31,744,,,,,,,,,,247.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,100.0,70.0,90.0
32,768,,,,,,,,,,247.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,100.0,70.0,90.0
33,792,,,,,,,,,,247.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,100.0,70.0,90.0
34,816,,,,,,,,,,247.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,100.0,70.0,90.0
35,840,,,,,,,,,,247.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,100.0,70.0,90.0
36,864,,,,,,,,,,247.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,100.0,70.0,90.0
37,888,,,,,,,,,,247.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,100.0,70.0,90.0
38,912,,,,,,,,,,247.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,100.0,70.0,90.0
39,936,,,,,,,,,,247.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,100.0,70.0,90.0
40,960,,,,,,,,,,247.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,100.0,70.0,90.0
41,984,,,,,,,,,,247.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,100.0,70.0,90.0
42,1008,,,,,,,,,,247.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,100.0,70.0,90.0
43,1032,,,,,,,,,,247.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,100.0,70.0,90.0
44,1056,,,,,,,,,,247.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,100.0,70.0,90.0
45,1080,,,,,,,,,,247.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,100.0,70.0,90.0
46,1104,,,,,,,,,,247.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,100.0,70.0,90.0
47,1128,,,,,,,,,,247.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,100.0,70.0,90.0
48,1152,,,,,,,,,,247.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,100.0,70.0,90.0
49,1176,,,,,,,,,,247.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,100.0,70.0,90.0
50,1200,,,,,,,,,,247.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,100.0,70.0,90.0
51,1224,,,,,,,,,,247.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,100.0,70.0,90.0
52,1248,,,,,,,,,,247.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,100.0,70.0,90.0
53,1272,,,,,,,,,,247.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,100.0,70.0,90.0
54,1296,,,,,,,,,,247.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,100.0,70.0,90.0
55,1320,,,,,,,,,,247.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,100.0,70.0,90.0
56,1344,,,,,,,,,,247.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,100.0,70.0,90.0
57,1368,,,,,,,,,,247.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,100.0,70.0,90.0
58,1392,,,,,,,,,,247.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,100.0,70.0,90.0
59,1416,,,,,,,,,,247.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,100.0,70.0,90.0
60,1440,,,,,,,,,,247.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,100.0,70.0,90.0
61,1464,,,,,,,,,,247.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,100.0,70.0,90.0
62,1488,,,,,,,,,,247.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,100.0,70.0,90.0
63,1512,,,,,,,,,,247.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,100.0,70.0,90.0
64,1536,,,,,,,,,,247.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,100.0,70.0,90.0
65,1560,,,,,,,,,,247.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,100.0,70.0,90.0
0,0,5000.0,4999.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,248.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,100.0,70.0,100.0
1,24,5000.0,4996.0,4.0,0.0,0.0,0.0,2.0,0.7071067809999999,1.5,248.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,100.0,70.0,100.0
2,48,5000.0,4995.0,5.0,0.0,0.0,1.0,2.0,0.0,2.0,248.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,100.0,70.0,100.0
3,72,5000.0,4995.0,5.0,0.0,0.0,4.0,2.0,0.0,2.0,248.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,100.0,70.0,100.0
4,96,5000.0,4995.0,5.0,0.0,0.0,5.0,2.0,0.0,2.0,248.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,100.0,70.0,100.0
5,120,5000.0,4995.0,5.0,0.0,0.0,5.0,2.0,0.0,2.0,248.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,100.0,70.0,100.0
6,144,5000.0,4995.0,5.0,0.0,0.0,5.0,2.0,0.0,2.0,248.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,100.0,70.0,100.0
7,168,5000.0,4995.0,5.0,0.0,0.0,5.0,2.0,0.0,2.0,248.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,100.0,70.0,100.0
8,192,5000.0,4995.0,5.0,0.0,0.0,5.0,2.0,0.0,2.0,248.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,100.0,70.0,100.0
9,216,5000.0,4995.0,3.0,2.0,0.0,5.0,2.0,0.0,2.0,248.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,100.0,70.0,100.0
10,240,5000.0,4995.0,3.0,2.0,0.0,5.0,2.0,0.0,2.0,248.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,100.0,70.0,100.0
11,264,5000.0,4995.0,3.0,2.0,0.0,5.0,2.0,0.0,2.0,248.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,100.0,70.0,100.0
12,288,5000.0,4995.0,3.0,2.0,0.0,5.0,2.0,0.0,2.0,248.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,100.0,70.0,100.0
13,312,5000.0,4995.0,3.0,2.0,0.0,5.0,2.0,0.0,2.0,248.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,100.0,70.0,100.0
14,336,5000.0,4995.0,3.0,2.0,0.0,5.0,2.0,0.0,2.0,248.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,100.0,70.0,100.0
15,360,4998.0,4995.0,1.0,2.0,2.0,5.0,2.0,0.0,2.0,248.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,100.0,70.0,100.0
16,384,4998.0,4995.0,1.0,2.0,2.0,5.0,2.0,0.0,2.0,248.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,100.0,70.0,100.0
17,408,4998.0,4995.0,1.0,2.0,2.0,5.0,2.0,0.0,2.0,248.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,100.0,70.0,100.0
18,432,,,,,,,,,,248.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,100.0,70.0,100.0
19,456,,,,,,,,,,248.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,100.0,70.0,100.0
20,480,,,,,,,,,,248.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,100.0,70.0,100.0
