day,hour,alive,uninfected,infected,recovered,deaths,quarantined,max_infected,variance_infected,mean_infected,run_no,avg_susceptibility,avg_recovery_time,initial_population,initial_infected,average_death_rate,average_recovery_rate,quarantine_delay,mass_testing_intensity,social_distancing_intensity,lockdown_intensity
27,648,4889.0,4697.0,152.0,40.0,111.0,0.0,5.0,1.1468874740000001,1.7708333330000001,328.0,100.0,504.0,5000.0,1.0,0.2,90.0,7.0,0.0,70.0,100.0
28,672,4888.0,4691.0,156.0,41.0,112.0,0.0,5.0,1.187076023,1.804123711,328.0,100.0,504.0,5000.0,1.0,0.2,90.0,7.0,0.0,70.0,100.0
29,696,4878.0,4689.0,144.0,45.0,122.0,0.0,5.0,1.2153567790000002,1.8172043009999999,328.0,100.0,504.0,5000.0,1.0,0.2,90.0,7.0,0.0,70.0,100.0
30,720,4876.0,4689.0,135.0,52.0,124.0,0.0,5.0,1.200165222,1.793478261,328.0,100.0,504.0,5000.0,1.0,0.2,90.0,7.0,0.0,70.0,100.0
31,744,4870.0,4686.0,125.0,59.0,130.0,0.0,5.0,1.198085571,1.8241758240000001,328.0,100.0,504.0,5000.0,1.0,0.2,90.0,7.0,0.0,70.0,100.0
32,768,4866.0,4685.0,117.0,64.0,134.0,0.0,5.0,1.142599352,1.793103448,328.0,100.0,504.0,5000.0,1.0,0.2,90.0,7.0,0.0,70.0,100.0
33,792,4860.0,4685.0,104.0,71.0,140.0,0.0,5.0,1.1526367290000001,1.8,328.0,100.0,504.0,5000.0,1.0,0.2,90.0,7.0,0.0,70.0,100.0
34,816,4854.0,4685.0,92.0,77.0,146.0,0.0,5.0,1.144768023,1.802469136,328.0,100.0,504.0,5000.0,1.0,0.2,90.0,7.0,0.0,70.0,100.0
35,840,4852.0,4685.0,85.0,82.0,148.0,0.0,5.0,1.093638105,1.7625,328.0,100.0,504.0,5000.0,1.0,0.2,90.0,7.0,0.0,70.0,100.0
36,864,4848.0,4685.0,77.0,86.0,152.0,0.0,5.0,1.09527791,1.756410256,328.0,100.0,504.0,5000.0,1.0,0.2,90.0,7.0,0.0,70.0,100.0
37,888,4847.0,4685.0,69.0,93.0,153.0,0.0,5.0,1.09527791,1.756410256,328.0,100.0,504.0,5000.0,1.0,0.2,90.0,7.0,0.0,70.0,100.0
38,912,4846.0,4685.0,64.0,97.0,154.0,0.0,5.0,1.09307145,1.74025974,328.0,100.0,504.0,5000.0,1.0,0.2,90.0,7.0,0.0,70.0,100.0
39,936,4843.0,4685.0,55.0,103.0,157.0,0.0,5.0,1.108013288,1.7567567569999998,328.0,100.0,504.0,5000.0,1.0,0.2,90.0,7.0,0.0,70.0,100.0
40,960,4840.0,4685.0,47.0,108.0,160.0,0.0,5.0,1.116107701,1.7777777780000001,328.0,100.0,504.0,5000.0,1.0,0.2,90.0,7.0,0.0,70.0,100.0
41,984,4840.0,4685.0,44.0,111.0,160.0,0.0,5.0,1.116107701,1.7777777780000001,328.0,100.0,504.0,5000.0,1.0,0.2,90.0,7.0,0.0,70.0,100.0
42,1008,4840.0,4685.0,42.0,113.0,160.0,0.0,5.0,1.116107701,1.7777777780000001,328.0,100.0,504.0,5000.0,1.0,0.2,90.0,7.0,0.0,70.0,100.0
43,1032,4838.0,4685.0,38.0,115.0,162.0,0.0,5.0,1.123733358,1.774647887,328.0,100.0,504.0,5000.0,1.0,0.2,90.0,7.0,0.0,70.0,100.0
44,1056,4835.0,4685.0,32.0,118.0,165.0,0.0,5.0,1.132146713,1.7971014490000001,328.0,100.0,504.0,5000.0,1.0,0.2,90.0,7.0,0.0,70.0,100.0
45,1080,4834.0,4685.0,28.0,121.0,166.0,0.0,5.0,1.132146713,1.7971014490000001,328.0,100.0,504.0,5000.0,1.0,0.2,90.0,7.0,0.0,70.0,100.0
46,1104,4833.0,4685.0,26.0,122.0,167.0,0.0,5.0,1.136338095,1.808823529,328.0,100.0,504.0,5000.0,1.0,0.2,90.0,7.0,0.0,70.0,100.0
47,1128,4833.0,4685.0,25.0,123.0,167.0,0.0,5.0,1.136338095,1.808823529,328.0,100.0,504.0,5000.0,1.0,0.2,90.0,7.0,0.0,70.0,100.0
48,1152,4832.0,4685.0,19.0,128.0,168.0,0.0,5.0,1.136338095,1.808823529,328.0,100.0,504.0,5000.0,1.0,0.2,90.0,7.0,0.0,70.0,100.0
49,1176,4832.0,4685.0,17.0,130.0,168.0,0.0,5.0,1.136338095,1.808823529,328.0,100.0,504.0,5000.0,1.0,0.2,90.0,7.0,0.0,70.0,100.0
50,1200,4830.0,4685.0,11.0,134.0,170.0,0.0,5.0,1.140512553,1.8208955219999998,328.0,100.0,504.0,5000.0,1.0,0.2,90.0,7.0,0.0,70.0,100.0
51,1224,4829.0,4685.0,8.0,136.0,171.0,0.0,5.0,1.140512553,1.8208955219999998,328.0,100.0,504.0,5000.0,1.0,0.2,90.0,7.0,0.0,70.0,100.0
52,1248,4829.0,4685.0,6.0,138.0,171.0,0.0,5.0,1.140512553,1.8208955219999998,328.0,100.0,504.0,5000.0,1.0,0.2,90.0,7.0,0.0,70.0,100.0
53,1272,4829.0,4685.0,6.0,138.0,171.0,0.0,5.0,1.140512553,1.8208955219999998,328.0,100.0,504.0,5000.0,1.0,0.2,90.0,7.0,0.0,70.0,100.0
54,1296,4829.0,4685.0,5.0,139.0,171.0,0.0,5.0,1.140512553,1.8208955219999998,328.0,100.0,504.0,5000.0,1.0,0.2,90.0,7.0,0.0,70.0,100.0
55,1320,4829.0,4685.0,5.0,139.0,171.0,0.0,5.0,1.140512553,1.8208955219999998,328.0,100.0,504.0,5000.0,1.0,0.2,90.0,7.0,0.0,70.0,100.0
56,1344,4829.0,4685.0,4.0,140.0,171.0,0.0,5.0,1.140512553,1.8208955219999998,328.0,100.0,504.0,5000.0,1.0,0.2,90.0,7.0,0.0,70.0,100.0
57,1368,4829.0,4685.0,4.0,140.0,171.0,0.0,5.0,1.140512553,1.8208955219999998,328.0,100.0,504.0,5000.0,1.0,0.2,90.0,7.0,0.0,70.0,100.0
58,1392,4829.0,4685.0,2.0,142.0,171.0,0.0,5.0,1.140512553,1.8208955219999998,328.0,100.0,504.0,5000.0,1.0,0.2,90.0,7.0,0.0,70.0,100.0
59,1416,4828.0,4685.0,1.0,142.0,172.0,0.0,5.0,1.140512553,1.8208955219999998,328.0,100.0,504.0,5000.0,1.0,0.2,90.0,7.0,0.0,70.0,100.0
60,1440,4828.0,4685.0,1.0,142.0,172.0,0.0,5.0,1.140512553,1.8208955219999998,328.0,100.0,504.0,5000.0,1.0,0.2,90.0,7.0,0.0,70.0,100.0
61,1464,4828.0,4685.0,1.0,142.0,172.0,0.0,5.0,1.140512553,1.8208955219999998,328.0,100.0,504.0,5000.0,1.0,0.2,90.0,7.0,0.0,70.0,100.0
62,1488,4828.0,4685.0,1.0,142.0,172.0,0.0,5.0,1.140512553,1.8208955219999998,328.0,100.0,504.0,5000.0,1.0,0.2,90.0,7.0,0.0,70.0,100.0
63,1512,4828.0,4685.0,1.0,142.0,172.0,0.0,5.0,1.140512553,1.8208955219999998,328.0,100.0,504.0,5000.0,1.0,0.2,90.0,7.0,0.0,70.0,100.0
64,1536,,,,,,,,,,328.0,100.0,504.0,5000.0,1.0,0.2,90.0,7.0,0.0,70.0,100.0
65,1560,,,,,,,,,,328.0,100.0,504.0,5000.0,1.0,0.2,90.0,7.0,0.0,70.0,100.0
0,0,5000,4999,1,0,0,0,0,0.0,0.0,329.0,100.0,504.0,5000.0,1.0,0.2,90.0,7.0,0.0,80.0,0.0
1,24,4999,4998,1,0,1,0,1,0.0,1.0,329.0,100.0,504.0,5000.0,1.0,0.2,90.0,7.0,0.0,80.0,0.0
2,48,4998,4996,2,0,2,0,1,0.0,1.0,329.0,100.0,504.0,5000.0,1.0,0.2,90.0,7.0,0.0,80.0,0.0
3,72,4998,4994,4,0,2,0,2,0.7071067809999999,1.5,329.0,100.0,504.0,5000.0,1.0,0.2,90.0,7.0,0.0,80.0,0.0
4,96,4998,4991,7,0,2,0,3,1.0,2.0,329.0,100.0,504.0,5000.0,1.0,0.2,90.0,7.0,0.0,80.0,0.0
5,120,4997,4988,9,0,3,0,2,0.577350269,1.5,329.0,100.0,504.0,5000.0,1.0,0.2,90.0,7.0,0.0,80.0,0.0
6,144,4996,4983,13,0,4,0,3,0.8164965809999999,1.6666666669999999,329.0,100.0,504.0,5000.0,1.0,0.2,90.0,7.0,0.0,80.0,0.0
7,168,4996,4974,22,0,4,0,3,0.786245393,1.727272727,329.0,100.0,504.0,5000.0,1.0,0.2,90.0,7.0,0.0,80.0,0.0
8,192,4994,4960,34,0,6,0,4,0.957427108,1.875,329.0,100.0,504.0,5000.0,1.0,0.2,90.0,7.0,0.0,80.0,0.0
9,216,4993,4943,50,0,7,0,4,1.05902713,1.807692308,329.0,100.0,504.0,5000.0,1.0,0.2,90.0,7.0,0.0,80.0,0.0
10,240,4993,4930,63,0,7,0,4,1.041976145,1.6666666669999999,329.0,100.0,504.0,5000.0,1.0,0.2,90.0,7.0,0.0,80.0,0.0
11,264,4989,4910,79,0,11,0,4,1.01443076,1.75,329.0,100.0,504.0,5000.0,1.0,0.2,90.0,7.0,0.0,80.0,0.0
12,288,4984,4899,85,0,16,0,5,1.07871978,1.8,329.0,100.0,504.0,5000.0,1.0,0.2,90.0,7.0,0.0,80.0,0.0
13,312,4982,4888,92,2,18,0,6,1.160943201,1.836734694,329.0,100.0,504.0,5000.0,1.0,0.2,90.0,7.0,0.0,80.0,0.0
14,336,4977,4882,93,2,23,0,6,1.154360871,1.784313725,329.0,100.0,504.0,5000.0,1.0,0.2,90.0,7.0,0.0,80.0,0.0
15,360,4974,4872,99,3,26,0,6,1.163849412,1.75,329.0,100.0,504.0,5000.0,1.0,0.2,90.0,7.0,0.0,80.0,0.0
16,384,4971,4860,107,4,29,0,6,1.138849861,1.73015873,329.0,100.0,504.0,5000.0,1.0,0.2,90.0,7.0,0.0,80.0,0.0
17,408,4964,4848,112,4,36,0,6,1.184831269,1.786885246,329.0,100.0,504.0,5000.0,1.0,0.2,90.0,7.0,0.0,80.0,0.0
18,432,4955,4839,112,4,45,0,6,1.195566197,1.8333333330000001,329.0,100.0,504.0,5000.0,1.0,0.2,90.0,7.0,0.0,80.0,0.0
19,456,4950,4828,116,6,50,0,6,1.166849802,1.8307692309999999,329.0,100.0,504.0,5000.0,1.0,0.2,90.0,7.0,0.0,80.0,0.0
20,480,4944,4813,125,6,56,0,6,1.238061703,1.8450704230000001,329.0,100.0,504.0,5000.0,1.0,0.2,90.0,7.0,0.0,80.0,0.0
21,504,4934,4802,125,7,66,0,6,1.268405739,1.816901408,329.0,100.0,504.0,5000.0,1.0,0.2,90.0,7.0,0.0,80.0,0.0
22,528,4928,4791,130,7,72,0,6,1.268847676,1.913043478,329.0,100.0,504.0,5000.0,1.0,0.2,90.0,7.0,0.0,80.0,0.0
23,552,4921,4781,131,9,79,0,6,1.285037508,1.898550725,329.0,100.0,504.0,5000.0,1.0,0.2,90.0,7.0,0.0,80.0,0.0
24,576,4913,4765,138,10,87,0,6,1.309266945,1.8918918919999999,329.0,100.0,504.0,5000.0,1.0,0.2,90.0,7.0,0.0,80.0,0.0
25,600,4904,4746,145,13,96,0,6,1.32874669,1.974358974,329.0,100.0,504.0,5000.0,1.0,0.2,90.0,7.0,0.0,80.0,0.0
26,624,4900,4727,157,16,100,0,6,1.3360965759999999,1.9764705880000002,329.0,100.0,504.0,5000.0,1.0,0.2,90.0,7.0,0.0,80.0,0.0
27,648,4892,4711,164,17,108,0,6,1.338169524,2.0,329.0,100.0,504.0,5000.0,1.0,0.2,90.0,7.0,0.0,80.0,0.0
28,672,4887,4701,164,22,113,0,6,1.320358112,1.967032967,329.0,100.0,504.0,5000.0,1.0,0.2,90.0,7.0,0.0,80.0,0.0
29,696,4880,4687,166,27,120,0,6,1.300185188,1.9684210530000001,329.0,100.0,504.0,5000.0,1.0,0.2,90.0,7.0,0.0,80.0,0.0
30,720,4872,4671,169,32,128,0,6,1.311212344,1.941176471,329.0,100.0,504.0,5000.0,1.0,0.2,90.0,7.0,0.0,80.0,0.0
31,744,4866,4649,182,35,134,0,6,1.299457994,2.009345794,329.0,100.0,504.0,5000.0,1.0,0.2,90.0,7.0,0.0,80.0,0.0
32,768,4861,4635,188,38,139,0,6,1.321902416,2.017857143,329.0,100.0,504.0,5000.0,1.0,0.2,90.0,7.0,0.0,80.0,0.0
33,792,4849,4609,194,46,151,0,6,1.325685405,1.965811966,329.0,100.0,504.0,5000.0,1.0,0.2,90.0,7.0,0.0,80.0,0.0
34,816,4846,4596,198,52,154,0,6,1.34749513,1.950819672,329.0,100.0,504.0,5000.0,1.0,0.2,90.0,7.0,0.0,80.0,0.0
35,840,4835,4577,204,54,165,0,6,1.3642429980000002,1.9296875,329.0,100.0,504.0,5000.0,1.0,0.2,90.0,7.0,0.0,80.0,0.0
36,864,4821,4566,195,60,179,0,6,1.318777172,1.90625,329.0,100.0,504.0,5000.0,1.0,0.2,90.0,7.0,0.0,80.0,0.0
37,888,4812,4554,191,67,188,0,6,1.328764146,1.886363636,329.0,100.0,504.0,5000.0,1.0,0.2,90.0,7.0,0.0,80.0,0.0
38,912,4803,4535,198,70,197,0,6,1.313147995,1.871428571,329.0,100.0,504.0,5000.0,1.0,0.2,90.0,7.0,0.0,80.0,0.0
39,936,4796,4521,199,76,204,0,6,1.307747345,1.8561643840000002,329.0,100.0,504.0,5000.0,1.0,0.2,90.0,7.0,0.0,80.0,0.0
40,960,4787,4507,198,82,213,0,6,1.304980761,1.8590604030000002,329.0,100.0,504.0,5000.0,1.0,0.2,90.0,7.0,0.0,80.0,0.0
41,984,4778,4498,195,85,222,0,6,1.302841181,1.874172185,329.0,100.0,504.0,5000.0,1.0,0.2,90.0,7.0,0.0,80.0,0.0
42,1008,4768,4478,199,91,232,0,6,1.306913601,1.91025641,329.0,100.0,504.0,5000.0,1.0,0.2,90.0,7.0,0.0,80.0,0.0
43,1032,4759,4461,204,94,241,0,6,1.331228685,1.9625,329.0,100.0,504.0,5000.0,1.0,0.2,90.0,7.0,0.0,80.0,0.0
44,1056,4747,4450,198,99,253,0,6,1.3287303959999999,1.963414634,329.0,100.0,504.0,5000.0,1.0,0.2,90.0,7.0,0.0,80.0,0.0
45,1080,4732,4438,190,104,268,0,7,1.345051645,1.9457831330000002,329.0,100.0,504.0,5000.0,1.0,0.2,90.0,7.0,0.0,80.0,0.0
46,1104,4722,4419,193,110,278,0,7,1.3818600030000001,1.958823529,329.0,100.0,504.0,5000.0,1.0,0.2,90.0,7.0,0.0,80.0,0.0
47,1128,4715,4398,203,114,285,0,7,1.395794763,2.005714286,329.0,100.0,504.0,5000.0,1.0,0.2,90.0,7.0,0.0,80.0,0.0
48,1152,4706,4372,214,120,294,0,8,1.4257166940000001,2.010869565,329.0,100.0,504.0,5000.0,1.0,0.2,90.0,7.0,0.0,80.0,0.0
49,1176,4694,4348,218,128,306,0,9,1.451181541,2.0319148940000002,329.0,100.0,504.0,5000.0,1.0,0.2,90.0,7.0,0.0,80.0,0.0
50,1200,4675,4333,210,132,325,0,9,1.43094067,1.9947368419999998,329.0,100.0,504.0,5000.0,1.0,0.2,90.0,7.0,0.0,80.0,0.0
51,1224,4665,4313,214,138,335,0,9,1.417853562,2.010362694,329.0,100.0,504.0,5000.0,1.0,0.2,90.0,7.0,0.0,80.0,0.0
52,1248,4655,4288,214,153,345,0,9,1.380467695,1.965853659,329.0,100.0,504.0,5000.0,1.0,0.2,90.0,7.0,0.0,80.0,0.0
53,1272,4642,4262,221,159,358,0,10,1.417089684,1.9617224880000002,329.0,100.0,504.0,5000.0,1.0,0.2,90.0,7.0,0.0,80.0,0.0
54,1296,4630,4248,220,162,370,0,10,1.4325019980000002,1.976190476,329.0,100.0,504.0,5000.0,1.0,0.2,90.0,7.0,0.0,80.0,0.0
55,1320,4622,4231,225,166,378,0,10,1.426022752,1.945454545,329.0,100.0,504.0,5000.0,1.0,0.2,90.0,7.0,0.0,80.0,0.0
56,1344,4614,4206,233,175,386,0,10,1.4469179069999998,1.986666667,329.0,100.0,504.0,5000.0,1.0,0.2,90.0,7.0,0.0,80.0,0.0
57,1368,4601,4180,238,183,399,0,11,1.4527264519999998,1.965811966,329.0,100.0,504.0,5000.0,1.0,0.2,90.0,7.0,0.0,80.0,0.0
58,1392,4594,4156,252,186,406,0,11,1.431121845,1.967346939,329.0,100.0,504.0,5000.0,1.0,0.2,90.0,7.0,0.0,80.0,0.0
59,1416,4581,4133,258,190,419,0,11,1.432502795,1.9880000000000002,329.0,100.0,504.0,5000.0,1.0,0.2,90.0,7.0,0.0,80.0,0.0
60,1440,4570,4101,276,193,430,0,11,1.448062243,1.996138996,329.0,100.0,504.0,5000.0,1.0,0.2,90.0,7.0,0.0,80.0,0.0
61,1464,4555,4068,289,198,445,0,11,1.451847849,1.981412639,329.0,100.0,504.0,5000.0,1.0,0.2,90.0,7.0,0.0,80.0,0.0
62,1488,4546,4042,296,208,454,0,12,1.449628741,1.953736655,329.0,100.0,504.0,5000.0,1.0,0.2,90.0,7.0,0.0,80.0,0.0
63,1512,4534,4015,304,215,466,0,7,1.301602289,1.9192982459999999,329.0,100.0,504.0,5000.0,1.0,0.2,90.0,7.0,0.0,80.0,0.0
64,1536,4521,3987,315,219,479,0,7,1.292583212,1.922033898,329.0,100.0,504.0,5000.0,1.0,0.2,90.0,7.0,0.0,80.0,0.0
65,1560,4512,3956,332,224,488,0,7,1.2912653,1.9306930690000002,329.0,100.0,504.0,5000.0,1.0,0.2,90.0,7.0,0.0,80.0,0.0
0,0,5000,4999,1,0,0,0,0,0.0,0.0,330.0,100.0,504.0,5000.0,1.0,0.2,90.0,7.0,0.0,80.0,80.0
1,24,5000,4999,1,0,0,0,0,0.0,0.0,330.0,100.0,504.0,5000.0,1.0,0.2,90.0,7.0,0.0,80.0,80.0
2,48,5000,4997,3,0,0,0,1,0.0,1.0,330.0,100.0,504.0,5000.0,1.0,0.2,90.0,7.0,0.0,80.0,80.0
3,72,5000,4997,3,0,0,0,1,0.0,1.0,330.0,100.0,504.0,5000.0,1.0,0.2,90.0,7.0,0.0,80.0,80.0
4,96,5000,4995,5,0,0,0,3,1.4142135619999998,2.0,330.0,100.0,504.0,5000.0,1.0,0.2,90.0,7.0,0.0,80.0,80.0
5,120,5000,4992,8,0,0,0,4,1.5,1.75,330.0,100.0,504.0,5000.0,1.0,0.2,90.0,7.0,0.0,80.0,80.0
6,144,5000,4983,17,0,0,0,6,1.577621275,1.6,330.0,100.0,504.0,5000.0,1.0,0.2,90.0,7.0,0.0,80.0,80.0
7,168,5000,4979,21,0,0,0,6,1.391365314,1.5384615380000002,330.0,100.0,504.0,5000.0,1.0,0.2,90.0,7.0,0.0,80.0,80.0
8,192,4998,4976,21,1,2,0,6,1.436698495,1.692307692,330.0,100.0,504.0,5000.0,1.0,0.2,90.0,7.0,0.0,80.0,80.0
9,216,4998,4971,25,2,2,0,6,1.3524668819999999,1.6875,330.0,100.0,504.0,5000.0,1.0,0.2,90.0,7.0,0.0,80.0,80.0
10,240,4997,4955,40,2,3,0,6,1.252702706,1.954545455,330.0,100.0,504.0,5000.0,1.0,0.2,90.0,7.0,0.0,80.0,80.0
11,264,4997,4945,50,2,3,0,6,1.3994504419999998,2.038461538,330.0,100.0,504.0,5000.0,1.0,0.2,90.0,7.0,0.0,80.0,80.0
12,288,4994,4934,58,2,6,0,6,1.564382769,2.296296296,330.0,100.0,504.0,5000.0,1.0,0.2,90.0,7.0,0.0,80.0,80.0
13,312,4989,4921,65,3,11,0,6,1.45467933,2.233333333,330.0,100.0,504.0,5000.0,1.0,0.2,90.0,7.0,0.0,80.0,80.0
14,336,4984,4911,70,3,16,0,6,1.497897686,2.142857143,330.0,100.0,504.0,5000.0,1.0,0.2,90.0,7.0,0.0,80.0,80.0
15,360,4981,4902,76,3,19,0,6,1.4568582280000002,2.075,330.0,100.0,504.0,5000.0,1.0,0.2,90.0,7.0,0.0,80.0,80.0
16,384,4975,4892,80,3,25,0,6,1.3074892790000001,1.829787234,330.0,100.0,504.0,5000.0,1.0,0.2,90.0,7.0,0.0,80.0,80.0
17,408,4971,4876,90,5,29,0,6,1.3262997840000001,1.8301886790000002,330.0,100.0,504.0,5000.0,1.0,0.2,90.0,7.0,0.0,80.0,80.0
18,432,4966,4863,97,6,34,0,6,1.308811298,1.821428571,330.0,100.0,504.0,5000.0,1.0,0.2,90.0,7.0,0.0,80.0,80.0
19,456,4965,4848,109,8,35,0,6,1.336546455,1.870967742,330.0,100.0,504.0,5000.0,1.0,0.2,90.0,7.0,0.0,80.0,80.0
20,480,4961,4836,117,8,39,0,7,1.3826261290000001,1.893939394,330.0,100.0,504.0,5000.0,1.0,0.2,90.0,7.0,0.0,80.0,80.0
21,504,4956,4825,121,10,44,0,7,1.337886257,1.8450704230000001,330.0,100.0,504.0,5000.0,1.0,0.2,90.0,7.0,0.0,80.0,80.0
22,528,4950,4817,121,12,50,0,7,1.33149815,1.875,330.0,100.0,504.0,5000.0,1.0,0.2,90.0,7.0,0.0,80.0,80.0
23,552,4939,4809,118,12,61,0,7,1.347244778,1.821917808,330.0,100.0,504.0,5000.0,1.0,0.2,90.0,7.0,0.0,80.0,80.0
24,576,4935,4800,121,14,65,0,7,1.35982455,1.868421053,330.0,100.0,504.0,5000.0,1.0,0.2,90.0,7.0,0.0,80.0,80.0
25,600,4931,4791,124,16,69,0,7,1.377356645,1.886075949,330.0,100.0,504.0,5000.0,1.0,0.2,90.0,7.0,0.0,80.0,80.0
26,624,4924,4774,130,20,76,0,7,1.328345388,1.83908046,330.0,100.0,504.0,5000.0,1.0,0.2,90.0,7.0,0.0,80.0,80.0
27,648,4918,4766,131,21,82,0,7,1.333405047,1.928571429,330.0,100.0,504.0,5000.0,1.0,0.2,90.0,7.0,0.0,80.0,80.0
28,672,4907,4751,133,23,93,0,7,1.3122682909999999,1.954545455,330.0,100.0,504.0,5000.0,1.0,0.2,90.0,7.0,0.0,80.0,80.0
29,696,4901,4743,135,23,99,0,7,1.305386812,1.97752809,330.0,100.0,504.0,5000.0,1.0,0.2,90.0,7.0,0.0,80.0,80.0
30,720,4895,4734,133,28,105,0,7,1.2866364890000002,2.010989011,330.0,100.0,504.0,5000.0,1.0,0.2,90.0,7.0,0.0,80.0,80.0
31,744,4889,4728,128,33,111,0,7,1.22890785,1.966292135,330.0,100.0,504.0,5000.0,1.0,0.2,90.0,7.0,0.0,80.0,80.0
32,768,4884,4726,120,38,116,0,7,1.243808194,1.9764705880000002,330.0,100.0,504.0,5000.0,1.0,0.2,90.0,7.0,0.0,80.0,80.0
33,792,4879,4722,108,49,121,0,7,1.257804766,1.9647058819999998,330.0,100.0,504.0,5000.0,1.0,0.2,90.0,7.0,0.0,80.0,80.0
34,816,4877,4720,105,52,123,0,7,1.257804766,1.9647058819999998,330.0,100.0,504.0,5000.0,1.0,0.2,90.0,7.0,0.0,80.0,80.0
35,840,4873,4716,100,57,127,0,7,1.266910241,1.9186046509999999,330.0,100.0,504.0,5000.0,1.0,0.2,90.0,7.0,0.0,80.0,80.0
36,864,4870,4715,96,59,130,0,7,1.266910241,1.9186046509999999,330.0,100.0,504.0,5000.0,1.0,0.2,90.0,7.0,0.0,80.0,80.0
37,888,4866,4715,85,66,134,0,7,1.274397754,1.917647059,330.0,100.0,504.0,5000.0,1.0,0.2,90.0,7.0,0.0,80.0,80.0
38,912,4863,4714,80,69,137,0,7,1.278238459,1.9058823530000002,330.0,100.0,504.0,5000.0,1.0,0.2,90.0,7.0,0.0,80.0,80.0
39,936,4860,4712,77,71,140,0,7,1.289121059,1.906976744,330.0,100.0,504.0,5000.0,1.0,0.2,90.0,7.0,0.0,80.0,80.0
40,960,4854,4711,67,76,146,0,7,1.29670353,1.869047619,330.0,100.0,504.0,5000.0,1.0,0.2,90.0,7.0,0.0,80.0,80.0
41,984,4850,4710,61,79,150,0,7,1.308945895,1.87804878,330.0,100.0,504.0,5000.0,1.0,0.2,90.0,7.0,0.0,80.0,80.0
42,1008,4848,4707,59,82,152,0,7,1.311014649,1.902439024,330.0,100.0,504.0,5000.0,1.0,0.2,90.0,7.0,0.0,80.0,80.0
43,1032,4846,4706,53,87,154,0,7,1.315271178,1.9135802469999998,330.0,100.0,504.0,5000.0,1.0,0.2,90.0,7.0,0.0,80.0,80.0
44,1056,4843,4705,49,89,157,0,7,1.319467008,1.949367089,330.0,100.0,504.0,5000.0,1.0,0.2,90.0,7.0,0.0,80.0,80.0
45,1080,4842,4704,43,95,158,0,7,1.31537885,1.9375,330.0,100.0,504.0,5000.0,1.0,0.2,90.0,7.0,0.0,80.0,80.0
46,1104,4841,4702,43,96,159,0,7,1.3071618440000001,1.914634146,330.0,100.0,504.0,5000.0,1.0,0.2,90.0,7.0,0.0,80.0,80.0
47,1128,4840,4702,41,97,160,0,7,1.3071618440000001,1.914634146,330.0,100.0,504.0,5000.0,1.0,0.2,90.0,7.0,0.0,80.0,80.0
48,1152,4840,4702,36,102,160,0,7,1.3071618440000001,1.914634146,330.0,100.0,504.0,5000.0,1.0,0.2,90.0,7.0,0.0,80.0,80.0
49,1176,4839,4702,33,104,161,0,7,1.3071618440000001,1.914634146,330.0,100.0,504.0,5000.0,1.0,0.2,90.0,7.0,0.0,80.0,80.0
50,1200,4838,4701,29,108,162,0,7,1.30304014,1.903614458,330.0,100.0,504.0,5000.0,1.0,0.2,90.0,7.0,0.0,80.0,80.0
51,1224,4837,4701,24,112,163,0,7,1.30304014,1.903614458,330.0,100.0,504.0,5000.0,1.0,0.2,90.0,7.0,0.0,80.0,80.0
52,1248,4837,4701,22,114,163,0,7,1.30304014,1.903614458,330.0,100.0,504.0,5000.0,1.0,0.2,90.0,7.0,0.0,80.0,80.0
53,1272,4836,4701,20,115,164,0,7,1.311014649,1.902439024,330.0,100.0,504.0,5000.0,1.0,0.2,90.0,7.0,0.0,80.0,80.0
54,1296,4834,4701,17,116,166,0,7,1.315271178,1.9135802469999998,330.0,100.0,504.0,5000.0,1.0,0.2,90.0,7.0,0.0,80.0,80.0
55,1320,4834,4700,17,117,166,0,7,1.311014649,1.902439024,330.0,100.0,504.0,5000.0,1.0,0.2,90.0,7.0,0.0,80.0,80.0
56,1344,4833,4700,16,117,167,0,7,1.315271178,1.9135802469999998,330.0,100.0,504.0,5000.0,1.0,0.2,90.0,7.0,0.0,80.0,80.0
57,1368,4833,4700,14,119,167,0,7,1.315271178,1.9135802469999998,330.0,100.0,504.0,5000.0,1.0,0.2,90.0,7.0,0.0,80.0,80.0
58,1392,4832,4700,10,122,168,0,7,1.323533342,1.9125,330.0,100.0,504.0,5000.0,1.0,0.2,90.0,7.0,0.0,80.0,80.0
59,1416,4832,4700,10,122,168,0,7,1.323533342,1.9125,330.0,100.0,504.0,5000.0,1.0,0.2,90.0,7.0,0.0,80.0,80.0
60,1440,4831,4699,10,122,169,0,7,1.319137391,1.901234568,330.0,100.0,504.0,5000.0,1.0,0.2,90.0,7.0,0.0,80.0,80.0
61,1464,4831,4699,9,123,169,0,7,1.319137391,1.901234568,330.0,100.0,504.0,5000.0,1.0,0.2,90.0,7.0,0.0,80.0,80.0
62,1488,4831,4699,8,124,169,0,7,1.319137391,1.901234568,330.0,100.0,504.0,5000.0,1.0,0.2,90.0,7.0,0.0,80.0,80.0
63,1512,4829,4699,5,125,171,0,7,1.319137391,1.901234568,330.0,100.0,504.0,5000.0,1.0,0.2,90.0,7.0,0.0,80.0,80.0
64,1536,4829,4699,5,125,171,0,7,1.319137391,1.901234568,330.0,100.0,504.0,5000.0,1.0,0.2,90.0,7.0,0.0,80.0,80.0
